index,period,org_code,attendances,breaches,admissions
7787,2017-05-01,RGP,6580,314,1294
7789,2017-05-01,RNQ,7661,1052,2590
7793,2017-05-01,RC9,9186,144,2567
7798,2017-05-01,RQ8,8184,1202,2327
7800,2017-05-01,RD8,7877,1025,1444
7803,2017-05-01,RM1,10299,887,2674
7805,2017-05-01,RGN,12300,1994,3177
7807,2017-05-01,RNS,9123,1494,2755
7811,2017-05-01,RX1,15608,3437,4040
7818,2017-05-01,RXK,15314,3510,3190
7819,2017-05-01,RXK,1235,39,30
7820,2017-05-01,RXK,2704,0,0
7821,2017-05-01,RK5,8676,561,2361
7823,2017-05-01,RXW,10732,2722,2339
7824,2017-05-01,RXW,1374,0,0
7827,2017-05-01,RJC,5672,349,1768
7828,2017-05-01,RJC,702,0,0
7829,2017-05-01,RAJ,8733,721,2314
7832,2017-05-01,RNA,9013,1208,2514
7833,2017-05-01,RNA,6204,2,0
7834,2017-05-01,RQW,8649,1897,2017
7835,2017-05-01,RCX,5699,512,2184
7836,2017-05-01,RL4,11858,1148,2726
7837,2017-05-01,RL4,9165,88,0
7838,2017-05-01,RWD,13237,3063,3433
7839,2017-05-01,RRK,10122,1558,2846
7840,2017-05-01,RKB,12090,3288,4155
7841,2017-05-01,RKB,1982,26,95
7842,2017-05-01,RKB,2349,2,4
7843,2017-05-01,RWE,18691,4813,4167
7845,2017-05-01,RJE,15618,4273,4730
7846,2017-05-01,RJE,405,0,0
7847,2017-05-01,RJE,4996,41,0
7848,2017-05-01,RBK,6453,1841,1990
7849,2017-05-01,RBK,3558,0,0
7851,2017-05-01,RWG,8003,1913,2695
7853,2017-05-01,RGR,5971,319,1992
7854,2017-05-01,RWP,10386,2813,3144
7855,2017-05-01,RWP,5851,0,0
7856,2017-05-01,RLQ,4747,912,1130
7857,2017-05-01,RLQ,3281,0,0
7858,2017-05-01,REM,7422,3081,2481
7860,2017-05-01,RCF,5764,361,1060
7861,2017-05-01,RBS,5175,230,984
7863,2017-05-01,RFF,7334,651,2181
7864,2017-05-01,RXL,7588,2541,2244
7866,2017-05-01,RMC,9081,1384,2235
7868,2017-05-01,RAE,12000,2175,3160
7871,2017-05-01,RWY,13267,1975,2849
7872,2017-05-01,RW3,12976,1667,3701
7875,2017-05-01,RLN,8083,831,2633
7878,2017-05-01,RJR,6438,1035,1579
7880,2017-05-01,RXP,11592,1772,3427
7883,2017-05-01,RP5,11430,1239,3351
7885,2017-05-01,RJN,4238,617,979
7887,2017-05-01,RXR,9443,2646,3286
7889,2017-05-01,RR7,7479,352,1526
7891,2017-05-01,RCD,4364,229,1027
7894,2017-05-01,RWA,11839,993,3365
7897,2017-05-01,RXN,5895,1251,1840
7900,2017-05-01,RR8,18560,2466,5512
7906,2017-05-01,RBT,6203,736,1959
7908,2017-05-01,RXF,20853,2793,4875
7909,2017-05-01,RNL,7696,784,2109
7910,2017-05-01,RVW,4003,242,1533
7914,2017-05-01,RJL,11583,1933,2429
7916,2017-05-01,RTF,8136,1199,4051
7918,2017-05-01,RW6,23670,3700,5705
7922,2017-05-01,RQ6,7951,2537,2294
7925,2017-05-01,RM3,8810,1579,2757
7927,2017-05-01,RCU,4983,92,698
7928,2017-05-01,RHQ,9498,1582,2887
7931,2017-05-01,RTR,11022,678,1932
7933,2017-05-01,RE9,5059,188,1210
7935,2017-05-01,RVY,6720,967,1892
7937,2017-05-01,RBN,9250,2181,3667
7939,2017-05-01,RWJ,8414,1122,2703
7940,2017-05-01,RMP,7695,1195,1845
7941,2017-05-01,RTD,10983,1177,2196
7944,2017-05-01,RFR,6441,1278,1598
7946,2017-05-01,RM2,8569,632,2537
7947,2017-05-01,RTX,7821,1336,2096
7949,2017-05-01,RWW,7119,797,2772
7952,2017-05-01,RBL,8270,2120,2491
7956,2017-05-01,RRF,7706,716,2124
7957,2017-05-01,RCB,9531,1958,3527
7959,2017-05-01,RTK,8725,1186,2037
7965,2017-05-01,RXH,12891,1692,3629
7968,2017-05-01,RXQ,7646,1049,3126
7974,2017-05-01,RN7,8898,1583,2490
7976,2017-05-01,RBD,3854,130,1341
7978,2017-05-01,RVV,13208,4250,3504
7980,2017-05-01,RXC,10063,1874,2638
7982,2017-05-01,RDU,21147,2074,6090
7984,2017-05-01,RTE,11764,2357,3769
7985,2017-05-01,RN3,6362,874,1972
7987,2017-05-01,RN5,9400,523,2376
7990,2017-05-01,R1F,3778,1017,844
7994,2017-05-01,RWF,12489,1908,3746
7996,2017-05-01,RPA,10184,1250,2265
7998,2017-05-01,RBZ,3903,718,1129
8002,2017-05-01,RTH,11995,1861,3192
8005,2017-05-01,RK9,8744,1438,3243
8007,2017-05-01,RD3,5898,551,1711
8009,2017-05-01,RHU,9647,3165,2989
8013,2017-05-01,RHW,9862,1130,3071
8015,2017-05-01,REF,6625,1285,2801
8017,2017-05-01,RH8,8707,688,1915
8019,2017-05-01,RA2,6080,136,2047
8020,2017-05-01,RD1,6497,1425,2262
8022,2017-05-01,RNZ,4031,297,1054
8030,2017-05-01,RTP,8602,640,2644
8032,2017-05-01,RBA,5930,323,1926
8034,2017-05-01,RDZ,6878,523,1894
8036,2017-05-01,RA9,6536,971,2687
8038,2017-05-01,RHM,8876,1289,3496
8040,2017-05-01,RA7,9458,1742,2835
8042,2017-05-01,RYR,12096,621,3376
8044,2017-05-01,RA3,4786,429,1111
8048,2017-05-01,RA4,4107,52,1368
8049,2017-04-01,RF4,19889,3172,4704
8052,2017-04-01,R1H,27834,6125,6291
8057,2017-04-01,RQM,15957,1309,3375
8059,2017-04-01,RJ6,6268,1257,1994
8062,2017-04-01,RVR,11961,591,3234
8064,2017-04-01,RJ1,11804,1930,2964
8068,2017-04-01,RQX,10100,582,1631
8070,2017-04-01,RYJ,9379,2322,3208
8073,2017-04-01,RJZ,16681,3277,4384
8076,2017-04-01,RAX,8406,888,1717
8078,2017-04-01,RJ2,16763,2167,4036
8080,2017-04-01,R1K,11492,4374,4810
8084,2017-04-01,RAP,14111,2487,2286
8086,2017-04-01,RAL,18379,2666,3755
8089,2017-04-01,RJ7,12834,1353,3688
8092,2017-04-01,RAS,5331,1739,1877
8096,2017-04-01,RRV,10925,998,1981
8099,2017-04-01,RKE,8285,734,1290
8102,2017-04-01,RDD,11249,886,2491
8103,2017-04-01,RC1,6048,301,1842
8105,2017-04-01,RQ3,4964,250,930
8106,2017-04-01,RJF,5241,364,1644
8108,2017-04-01,RGT,9373,327,3358
8110,2017-04-01,RFS,7495,674,1866
8112,2017-04-01,RDE,7234,1525,2304
8115,2017-04-01,RTG,11051,1759,3398
8119,2017-04-01,RWH,8585,1400,3067
8123,2017-04-01,RLT,6653,460,1077
8126,2017-04-01,RR1,18492,2908,5487
8129,2017-04-01,RGQ,7215,494,1927
8131,2017-04-01,RGP,6532,437,1255
8133,2017-04-01,RNQ,7108,1142,2458
8137,2017-04-01,RC9,8413,152,2307
8142,2017-04-01,RQ8,7671,775,2192
8144,2017-04-01,RD8,7280,828,1275
8147,2017-04-01,RM1,9539,1047,2546
8149,2017-04-01,RGN,11378,1482,3023
8151,2017-04-01,RNS,8578,1199,2592
8155,2017-04-01,RX1,14170,2774,3934
8162,2017-04-01,RXK,13837,2765,2896
8163,2017-04-01,RXK,2084,49,29
8164,2017-04-01,RXK,2774,0,0
8165,2017-04-01,RK5,8129,470,2460
8167,2017-04-01,RXW,9942,1786,2239
8168,2017-04-01,RXW,1578,0,0
8171,2017-04-01,RJC,5402,260,1678
8172,2017-04-01,RJC,655,0,0
8173,2017-04-01,RAJ,8057,379,2188
8176,2017-04-01,RNA,8597,1295,2409
8177,2017-04-01,RNA,6991,0,0
8178,2017-04-01,RQW,8164,1714,1767
8179,2017-04-01,RCX,5270,458,2132
8180,2017-04-01,RL4,11072,1400,2533
8181,2017-04-01,RL4,9148,112,0
8182,2017-04-01,RWD,12538,2230,3341
8183,2017-04-01,RRK,9427,1632,2846
8184,2017-04-01,RKB,11589,2309,4097
8185,2017-04-01,RKB,1790,26,85
8186,2017-04-01,RKB,2301,5,1
8187,2017-04-01,RWE,13254,3495,3836
8190,2017-04-01,RJE,14366,2942,4393
8191,2017-04-01,RJE,378,0,0
8192,2017-04-01,RJE,4635,19,0
8193,2017-04-01,RBK,6009,1366,1809
8194,2017-04-01,RBK,3629,2,0
8196,2017-04-01,RWG,7580,2648,2487
8198,2017-04-01,RGR,5578,268,1908
8199,2017-04-01,RWP,10048,2904,3100
8200,2017-04-01,RWP,5411,0,0
8201,2017-04-01,RLQ,4515,619,1062
8202,2017-04-01,RLQ,3022,0,0
8203,2017-04-01,REM,6981,1904,2511
8205,2017-04-01,RCF,5318,358,1030
8206,2017-04-01,RBS,4744,172,932
8208,2017-04-01,RFF,6841,750,2067
8209,2017-04-01,RXL,7141,1869,2180
8211,2017-04-01,RMC,8222,1625,2014
8213,2017-04-01,RAE,11105,1396,2888
8216,2017-04-01,RWY,12396,609,2721
8217,2017-04-01,RW3,12255,1561,3498
8220,2017-04-01,RLN,7374,613,2492
8223,2017-04-01,RJR,5720,752,1456
8225,2017-04-01,RXP,10572,955,3375
8228,2017-04-01,RP5,10535,1273,3204
8230,2017-04-01,RJN,3937,934,842
8232,2017-04-01,RXR,8959,2627,3077
8234,2017-04-01,RR7,7288,343,1557
8236,2017-04-01,RCD,4029,120,942
8239,2017-04-01,RWA,11106,767,3257
8242,2017-04-01,RXN,5639,1065,1721
8245,2017-04-01,RR8,17276,1618,5003
8251,2017-04-01,RBT,5587,473,1808
8253,2017-04-01,RXF,19544,1674,4372
8254,2017-04-01,RNL,7726,760,1911
8255,2017-04-01,RVW,3955,241,1490
8259,2017-04-01,RJL,11262,2677,2447
8261,2017-04-01,RTF,8081,1276,3974
8263,2017-04-01,RW6,21960,4821,5169
8267,2017-04-01,RQ6,7446,1739,2280
8270,2017-04-01,RM3,8362,842,2485
8272,2017-04-01,RCU,4546,138,610
8273,2017-04-01,RHQ,8920,1406,2792
8276,2017-04-01,RTR,10083,345,1827
8278,2017-04-01,RE9,4827,151,1200
8280,2017-04-01,RVY,6177,978,1774
8282,2017-04-01,RBN,8345,1500,3430
8284,2017-04-01,RWJ,7740,1139,2597
8285,2017-04-01,RMP,6965,1278,1685
8286,2017-04-01,RTD,9993,790,2097
8289,2017-04-01,RFR,6039,1348,1545
8291,2017-04-01,RM2,8070,432,2493
8292,2017-04-01,RTX,7321,1256,2012
8294,2017-04-01,RWW,6619,893,2635
8297,2017-04-01,RBL,7987,1808,2535
8301,2017-04-01,RRF,7250,532,1942
8302,2017-04-01,RCB,8903,1124,3374
8304,2017-04-01,RTK,7911,1097,1880
8310,2017-04-01,RXH,12128,1939,3489
8313,2017-04-01,RXQ,6910,1056,2644
8319,2017-04-01,RN7,8252,1362,2452
8321,2017-04-01,RBD,3721,108,1242
8323,2017-04-01,RVV,12384,3945,3322
8325,2017-04-01,RXC,9572,1904,2548
8327,2017-04-01,RDU,19209,1480,5567
8329,2017-04-01,RTE,11096,1903,3483
8332,2017-04-01,RN5,8833,442,2254
8335,2017-04-01,R1F,3901,694,700
8339,2017-04-01,RWF,11621,1754,3565
8341,2017-04-01,RPA,9654,1856,2076
8342,2017-04-01,RVJ,7413,1021,2389
8343,2017-04-01,RBZ,3790,664,1077
8347,2017-04-01,RTH,10698,1358,2990
8350,2017-04-01,RK9,8291,1401,2936
8352,2017-04-01,RD3,5615,348,1543
8354,2017-04-01,RHU,9314,2518,2865
8358,2017-04-01,RHW,9280,705,2945
8360,2017-04-01,REF,6163,1436,2615
8362,2017-04-01,RH8,8066,723,1743
8364,2017-04-01,RA2,5690,133,1839
8365,2017-04-01,RD1,6056,807,2090
8367,2017-04-01,RNZ,3839,205,1043
8375,2017-04-01,RTP,7980,564,2389
8377,2017-04-01,RBA,5750,255,1796
8379,2017-04-01,RDZ,6348,353,1830
8381,2017-04-01,RA9,6147,515,2486
8383,2017-04-01,RHM,8253,1002,3184
8385,2017-04-01,RA7,8787,1803,2684
8387,2017-04-01,RYR,11578,636,3288
8389,2017-04-01,RA3,4633,808,1063
8393,2017-04-01,RA4,3826,71,1290
8394,2019-03-01,RF4,15994,4618,4703
8397,2019-03-01,R1H,27950,7262,8808
8403,2019-03-01,RQM,19746,1116,4453
8405,2019-03-01,RJ6,7456,2972,1950
8408,2019-03-01,RVR,13280,2006,3615
8411,2019-03-01,RJ1,14828,2777,3739
8415,2019-03-01,RQX,10967,641,1719
8417,2019-03-01,RYJ,10480,2664,3255
8420,2019-03-01,RJZ,17193,5908,4955
8423,2019-03-01,RAX,10266,1367,2513
8425,2019-03-01,RJ2,14307,3633,4727
8427,2019-03-01,R1K,12753,3178,6522
8431,2019-03-01,RAP,8955,1798,2924
8434,2019-03-01,RAL,21438,3497,4486
8436,2019-03-01,RJ7,14111,2638,4197
8438,2019-03-01,RAS,6092,2525,1821
8442,2019-03-01,RRV,12678,2536,1878
8444,2019-03-01,RKE,9720,1306,1494
8447,2019-03-01,RDD,11905,516,3403
8448,2019-03-01,RC1,6537,1254,2044
8451,2019-03-01,RQ3,5741,927,1194
8452,2019-03-01,RGT,10987,2361,3650
8454,2019-03-01,RFS,6229,904,2220
8460,2019-03-01,RWH,9894,2706,3181
8462,2019-03-01,RDE,16965,1670,4747
8466,2019-03-01,RLT,7690,1219,1465
8469,2019-03-01,RGP,6482,1123,1514
8471,2019-03-01,RNQ,8077,1464,2596
8475,2019-03-01,RC9,9395,326,3094
8480,2019-03-01,RQ8,8950,2004,2340
8482,2019-03-01,RD8,7714,973,1806
8484,2019-03-01,RM1,9798,3721,2980
8486,2019-03-01,RGN,13291,3528,3395
8488,2019-03-01,RNS,9296,2359,3107
8493,2019-03-01,RX1,16532,6610,3901
8500,2019-03-01,RXK,14139,2626,3687
8501,2019-03-01,RXK,1185,3,36
8502,2019-03-01,RXK,3268,2,0
8503,2019-03-01,RK5,9373,901,3033
8505,2019-03-01,RXW,9935,3264,2788
8506,2019-03-01,RXW,2229,42,38
8510,2019-03-01,RJC,6316,274,1974
8511,2019-03-01,RJC,772,0,0
8512,2019-03-01,RAJ,7142,1533,2460
8515,2019-03-01,RNA,9593,3209,2315
8516,2019-03-01,RNA,5587,43,0
8517,2019-03-01,RQW,9367,2604,2327
8518,2019-03-01,RCX,5984,1079,2364
8519,2019-03-01,RL4,12471,1819,2973
8520,2019-03-01,RL4,8863,152,0
8521,2019-03-01,RWD,12304,4208,4070
8523,2019-03-01,RRK,32017,10670,10850
8524,2019-03-01,RRK,3429,36,1336
8525,2019-03-01,RKB,13331,3956,4621
8526,2019-03-01,RKB,2042,6,86
8527,2019-03-01,RKB,6497,207,1
8528,2019-03-01,RTG,18481,5358,5758
8530,2019-03-01,RWE,21059,5675,5316
8532,2019-03-01,RJE,15539,4077,5981
8533,2019-03-01,RJE,472,0,0
8534,2019-03-01,RJE,6818,144,0
8535,2019-03-01,RBK,7046,2284,2196
8536,2019-03-01,RBK,2645,3,0
8538,2019-03-01,RWG,9048,3191,3088
8540,2019-03-01,RGR,6235,712,2188
8542,2019-03-01,RWP,10964,3749,3255
8543,2019-03-01,RWP,5845,3,0
8544,2019-03-01,RLQ,5294,791,1531
8545,2019-03-01,REM,7834,2087,3607
8547,2019-03-01,RCF,5083,722,1545
8550,2019-03-01,RBS,5697,247,1127
8551,2019-03-01,RFF,8612,341,2513
8552,2019-03-01,RXL,6565,2044,2524
8554,2019-03-01,RMC,9408,1567,2342
8556,2019-03-01,RAE,10698,3438,2854
8560,2019-03-01,RWY,13186,731,3068
8561,2019-03-01,RLN,8865,1981,2993
8564,2019-03-01,RJR,6346,1050,1910
8566,2019-03-01,RXP,12487,1763,3923
8568,2019-03-01,RP5,12391,1032,3392
8572,2019-03-01,RJN,4099,911,1025
8574,2019-03-01,RXR,9801,2915,3936
8577,2019-03-01,RR7,7957,684,1777
8580,2019-03-01,RCD,4303,184,1101
8582,2019-03-01,RWA,11914,2305,3207
8584,2019-03-01,RXN,4591,2342,2505
8586,2019-03-01,RR8,17435,2258,4752
8589,2019-03-01,R0A,22685,5335,7333
8593,2019-03-01,RBT,6063,1571,2443
8595,2019-03-01,RXF,17989,2574,4090
8599,2019-03-01,RNL,8002,1245,2148
8601,2019-03-01,RVW,3784,319,1608
8605,2019-03-01,RJL,12824,2290,3065
8606,2019-03-01,RTF,9079,795,4820
8610,2019-03-01,RW6,23649,5360,6800
8614,2019-03-01,RQ6,9839,3082,2375
8617,2019-03-01,RM3,9286,1537,3048
8619,2019-03-01,RCU,5082,125,711
8621,2019-03-01,RHQ,9312,2513,3107
8625,2019-03-01,RTR,11020,539,2283
8627,2019-03-01,RE9,5353,428,1326
8629,2019-03-01,RVY,7487,1655,2701
8631,2019-03-01,RBN,10021,2746,4473
8632,2019-03-01,RWJ,8676,1651,2653
8633,2019-03-01,RMP,7750,1570,1943
8635,2019-03-01,RTD,10892,754,2382
8638,2019-03-01,RFR,8600,1362,1758
8640,2019-03-01,RTX,8038,1838,2224
8643,2019-03-01,RWW,6785,1900,2618
8646,2019-03-01,RBL,7785,2590,2409
8649,2019-03-01,RRF,7521,1787,2521
8651,2019-03-01,RCB,10509,2757,3800
8653,2019-03-01,RTK,9573,2407,2005
8658,2019-03-01,RXH,14085,3035,3530
8661,2019-03-01,RXQ,6968,1780,3563
8664,2019-03-01,RN7,9680,1751,2808
8667,2019-03-01,RVV,15559,4202,5138
8669,2019-03-01,RXC,10478,785,3632
8673,2019-03-01,RDU,20727,3456,6284
8674,2019-03-01,RN5,10179,1311,2921
8678,2019-03-01,R1F,3791,746,879
8681,2019-03-01,RWF,13807,694,4397
8683,2019-03-01,RPA,7886,2671,2049
8686,2019-03-01,RTH,12257,2030,3601
8689,2019-03-01,RHU,10229,4179,3449
8693,2019-03-01,RHW,9630,1109,3258
8696,2019-03-01,RA2,6548,908,2489
8700,2019-03-01,RTP,8690,598,2569
8703,2019-03-01,RHM,9363,2372,3193
8706,2019-03-01,RYR,12742,655,3850
8711,2019-03-01,RBD,4065,701,1413
8715,2019-03-01,RTE,13245,1705,3942
8716,2019-03-01,RN3,7314,2091,2276
8718,2019-03-01,RVJ,8224,2130,3061
8719,2019-03-01,RBZ,3925,803,1104
8723,2019-03-01,RD3,5902,916,1814
8725,2019-03-01,REF,6565,1684,2611
8727,2019-03-01,RH8,8336,1042,2176
8729,2019-03-01,RD1,6590,1631,2567
8731,2019-03-01,RNZ,4263,482,1249
8736,2019-03-01,RBA,6327,962,2178
8738,2019-03-01,RDZ,6677,311,2101
8741,2019-03-01,RA9,6385,1797,2488
8743,2019-03-01,RA7,10482,2279,3389
8745,2019-03-01,RK9,8817,2563,2961
8748,2019-03-01,RA3,4165,709,1119
8751,2019-03-01,RA4,4948,159,1642
8752,2019-02-01,RF4,14569,6140,4097
8755,2019-02-01,R1H,25261,6926,7883
8761,2019-02-01,RQM,18296,1774,4053
8763,2019-02-01,RJ6,6670,2453,1812
8766,2019-02-01,RVR,11555,1645,3249
8769,2019-02-01,RJ1,13480,2376,3495
8773,2019-02-01,RQX,9955,802,1493
8775,2019-02-01,RYJ,9519,2611,3016
8778,2019-02-01,RJZ,15245,6085,4389
8781,2019-02-01,RAX,9466,1399,2283
8783,2019-02-01,RJ2,13242,3891,4325
8785,2019-02-01,R1K,11846,3424,6069
8789,2019-02-01,RAP,8919,2176,2699
8792,2019-02-01,RAL,19632,3716,4124
8794,2019-02-01,RJ7,12964,2541,3739
8796,2019-02-01,RAS,5594,2387,1650
8800,2019-02-01,RRV,11637,2036,1674
8802,2019-02-01,RKE,8868,1322,1301
8805,2019-02-01,RDD,10802,1137,3036
8806,2019-02-01,RC1,5991,968,1855
8809,2019-02-01,RQ3,4780,886,1015
8810,2019-02-01,RGT,9930,2512,3278
8812,2019-02-01,RFS,5489,978,1975
8818,2019-02-01,RWH,8862,2471,2787
8820,2019-02-01,RDE,15326,1975,4376
8824,2019-02-01,RLT,6948,1370,1288
8827,2019-02-01,RGP,5441,1188,1385
8829,2019-02-01,RNQ,7384,1950,2363
8833,2019-02-01,RC9,8289,310,3154
8838,2019-02-01,RQ8,7935,1734,2134
8840,2019-02-01,RD8,6639,1372,1696
8842,2019-02-01,RM1,8745,3533,2627
8844,2019-02-01,RGN,12285,3521,3164
8846,2019-02-01,RNS,8298,2211,2846
8851,2019-02-01,RX1,14896,6707,3968
8858,2019-02-01,RXK,12929,2991,3344
8859,2019-02-01,RXK,1061,15,37
8860,2019-02-01,RXK,2959,2,0
8861,2019-02-01,RK5,8371,1123,2889
8863,2019-02-01,RXW,8797,3602,2594
8864,2019-02-01,RXW,2112,65,49
8868,2019-02-01,RJC,5696,590,1815
8869,2019-02-01,RJC,605,0,0
8870,2019-02-01,RAJ,6296,1521,2280
8873,2019-02-01,RNA,8277,2680,1885
8874,2019-02-01,RNA,5255,14,0
8875,2019-02-01,RQW,8487,3347,1887
8876,2019-02-01,RCX,5311,1203,1993
8877,2019-02-01,RL4,11199,2093,2656
8878,2019-02-01,RL4,8494,186,0
8879,2019-02-01,RWD,10934,4660,3590
8881,2019-02-01,RRK,28898,11376,9789
8882,2019-02-01,RRK,3077,63,1287
8883,2019-02-01,RKB,11924,3860,4146
8884,2019-02-01,RKB,1822,9,81
8885,2019-02-01,RKB,5793,205,0
8886,2019-02-01,RTG,16520,5015,5238
8888,2019-02-01,RWE,18472,4762,4637
8890,2019-02-01,RJE,14252,4000,5554
8891,2019-02-01,RJE,405,0,0
8892,2019-02-01,RJE,6252,122,0
8893,2019-02-01,RBK,6256,1875,1995
8894,2019-02-01,RBK,2495,8,0
8896,2019-02-01,RWG,8109,3282,2770
8898,2019-02-01,RGR,5296,690,1936
8900,2019-02-01,RWP,9717,3863,2968
8901,2019-02-01,RWP,4840,0,0
8902,2019-02-01,RLQ,4661,1149,1355
8903,2019-02-01,REM,7431,1978,3331
8905,2019-02-01,RCF,4671,612,1491
8908,2019-02-01,RBS,5059,474,982
8909,2019-02-01,RFF,7876,563,2298
8910,2019-02-01,RXL,5854,2519,2234
8912,2019-02-01,RMC,8568,2012,2203
8914,2019-02-01,RAE,9436,2809,2585
8918,2019-02-01,RWY,11562,1207,2689
8919,2019-02-01,RLN,8182,1980,2717
8922,2019-02-01,RJR,5401,1118,1617
8924,2019-02-01,RXP,11096,2425,3557
8926,2019-02-01,RP5,10877,1201,3118
8930,2019-02-01,RJN,3679,859,944
8932,2019-02-01,RXR,8976,2956,3524
8935,2019-02-01,RR7,7116,761,1576
8938,2019-02-01,RCD,3859,295,980
8940,2019-02-01,RWA,10559,2807,2859
8942,2019-02-01,RXN,4193,2102,2052
8944,2019-02-01,RR8,15726,3448,4264
8947,2019-02-01,R0A,20562,5537,6615
8951,2019-02-01,RBT,5402,1343,2076
8953,2019-02-01,RXF,16355,3468,3879
8957,2019-02-01,RNL,7258,1374,1947
8959,2019-02-01,RVW,3669,612,1553
8963,2019-02-01,RJL,11228,2512,2894
8964,2019-02-01,RTF,8365,1025,4262
8968,2019-02-01,RW6,21628,6024,6196
8972,2019-02-01,RQ6,8804,2741,2216
8975,2019-02-01,RM3,8361,2341,2633
8977,2019-02-01,RCU,4667,157,665
8979,2019-02-01,RHQ,8393,2444,2868
8983,2019-02-01,RTR,10311,1122,2201
8985,2019-02-01,RE9,4870,415,1219
8987,2019-02-01,RVY,6637,1337,2471
8989,2019-02-01,RBN,9186,2734,4169
8990,2019-02-01,RWJ,7094,2140,2402
8992,2019-02-01,RMP,6944,1355,1718
8994,2019-02-01,RTD,9905,1312,2063
8997,2019-02-01,RFR,7905,1838,1545
8999,2019-02-01,RTX,7121,1747,1919
9002,2019-02-01,RWW,6169,2031,2319
9005,2019-02-01,RBL,6861,2523,2027
9008,2019-02-01,RRF,6754,2349,2289
9010,2019-02-01,RCB,9482,2845,3494
9012,2019-02-01,RTK,8514,2349,2150
9017,2019-02-01,RXH,12382,3532,2977
9020,2019-02-01,RXQ,5931,1452,3213
9023,2019-02-01,RN7,9224,1613,2596
9026,2019-02-01,RVV,14004,4520,4161
9028,2019-02-01,RXC,9320,1649,3048
9032,2019-02-01,RDU,18765,3546,5923
9033,2019-02-01,RN5,8849,1759,2526
9037,2019-02-01,R1F,3513,1061,815
9040,2019-02-01,RWF,12568,1961,3955
9042,2019-02-01,RPA,7440,2619,1999
9045,2019-02-01,RTH,10923,2384,3178
9048,2019-02-01,RHU,9311,4028,3083
9052,2019-02-01,RHW,8685,1091,2954
9055,2019-02-01,RA2,5669,739,2217
9059,2019-02-01,RTP,7721,1011,2339
9062,2019-02-01,RHM,8604,2555,2860
9065,2019-02-01,RYR,11051,945,3359
9070,2019-02-01,RBD,3574,614,1316
9074,2019-02-01,RTE,11701,1629,3534
9075,2019-02-01,RN3,6285,1751,2125
9077,2019-02-01,RVJ,7195,2125,2851
9078,2019-02-01,RBZ,3519,793,1061
9082,2019-02-01,RD3,5170,1028,1625
9084,2019-02-01,REF,5928,1603,2382
9086,2019-02-01,RH8,7116,1053,1903
9088,2019-02-01,RD1,5871,2045,2412
9090,2019-02-01,RNZ,3757,573,1072
9095,2019-02-01,RBA,5815,1169,2091
9097,2019-02-01,RDZ,5662,889,1729
9100,2019-02-01,RA9,5643,1646,2262
9102,2019-02-01,RA7,9313,2091,3035
9104,2019-02-01,RK9,8014,2956,2881
9107,2019-02-01,RA3,3669,571,1085
9110,2019-02-01,RA4,4410,217,1479
9111,2019-01-01,RF4,16428,7363,4607
9114,2019-01-01,R1H,28273,7277,8544
9120,2019-01-01,RQM,19897,1587,4517
9122,2019-01-01,RJ6,7520,3820,1815
9125,2019-01-01,RVR,13020,1944,3673
9128,2019-01-01,RJ1,14080,2237,3799
9132,2019-01-01,RQX,11052,824,1756
9134,2019-01-01,RYJ,10732,3297,3339
9137,2019-01-01,RJZ,16678,6685,4712
9140,2019-01-01,RAX,10050,1474,2652
9142,2019-01-01,RJ2,13874,3637,4634
9144,2019-01-01,R1K,13019,4289,6519
9148,2019-01-01,RAP,9045,2725,2980
9151,2019-01-01,RAL,21082,3659,4745
9153,2019-01-01,RJ7,13799,2413,4210
9155,2019-01-01,RAS,6272,2687,1930
9159,2019-01-01,RRV,12165,2026,2024
9161,2019-01-01,RKE,9594,1343,1472
9164,2019-01-01,RDD,14053,1234,3521
9165,2019-01-01,RC1,6358,824,2036
9168,2019-01-01,RQ3,5344,883,1166
9169,2019-01-01,RGT,10815,2591,3742
9171,2019-01-01,RFS,6118,1109,2239
9177,2019-01-01,RWH,9575,2016,3316
9179,2019-01-01,RDE,16576,2404,4955
9183,2019-01-01,RLT,6957,1566,1330
9186,2019-01-01,RGP,5940,989,1575
9188,2019-01-01,RNQ,8176,2255,2645
9192,2019-01-01,RC9,9174,268,3153
9197,2019-01-01,RQ8,8452,1987,2333
9199,2019-01-01,RD8,7412,1679,1961
9201,2019-01-01,RM1,9225,3636,3087
9203,2019-01-01,RGN,13032,3518,3557
9205,2019-01-01,RNS,8940,2481,3131
9210,2019-01-01,RX1,15705,6139,4511
9217,2019-01-01,RXK,13809,3956,3846
9218,2019-01-01,RXK,1078,7,33
9219,2019-01-01,RXK,3155,0,0
9220,2019-01-01,RK5,9183,960,3265
9222,2019-01-01,RXW,9511,3680,2833
9223,2019-01-01,RXW,2199,77,58
9227,2019-01-01,RJC,5940,657,1965
9228,2019-01-01,RJC,660,0,0
9229,2019-01-01,RAJ,6898,1813,2552
9232,2019-01-01,RNA,9474,3111,2303
9233,2019-01-01,RNA,6241,7,0
9234,2019-01-01,RQW,9168,2948,2207
9235,2019-01-01,RCX,5681,1428,2258
9236,2019-01-01,RL4,12311,2377,2932
9237,2019-01-01,RL4,9270,164,0
9238,2019-01-01,RWD,12107,4906,4086
9240,2019-01-01,RRK,31935,12502,11493
9241,2019-01-01,RRK,3089,73,1570
9242,2019-01-01,RKB,12836,3037,4670
